"","landslide_category","landslide_trigger","landslide_size","landslide_setting","fatality_count","injury_count","country_name","year"
"10085","rock_fall","rain","small","above_road",0,0,NA,"17"
"10086","landslide","rain","small","above_road",0,0,NA,"17"
"10087","mudslide","rain","small","above_road",0,0,NA,"17"
"10088","mudslide","rain","small","above_road",0,0,NA,"17"
"10089","debris_flow","rain","small","above_road",0,0,NA,"17"
"10090","landslide","downpour","small","above_road",0,0,NA,"17"
"10091","rock_fall","no_trigger","small","above_road",0,0,NA,"17"
"10092","landslide","unknown","small","urban",0,0,NA,"17"
"10093","mudslide","rain","small","unknown",0,0,NA,"17"
"10094","landslide","rain","medium","above_road",0,0,NA,"16"
"10095","landslide","rain","small","natural_slope",0,1,NA,"16"
"10096",NA,NA,"large","above_road",2,2,NA,"16"
"10097","landslide","rain","medium","natural_slope",0,0,NA,"17"
"10098","landslide","rain","small","urban",0,0,NA,"17"
"10099","mudslide","rain","medium","natural_slope",0,0,NA,"17"
"10100","landslide","downpour","large","natural_slope",0,0,NA,"17"
"10101","landslide","downpour","medium","natural_slope",0,0,NA,"17"
"10102","mudslide","rain","large","above_road",0,0,NA,"16"
"10103","landslide","rain","large",NA,4,6,NA,"16"
"10104","mudslide","continuous_rain","small","above_road",0,0,NA,"17"
"10105","landslide","downpour","medium","natural_slope",0,0,NA,"17"
"10106","rock_fall","unknown","small","above_road",0,0,NA,"15"
"10107","landslide","downpour","small","urban",0,0,NA,"17"
"10108","mudslide","continuous_rain","small","above_road",0,0,NA,"17"
"10109","rock_fall","rain","small","above_road",0,0,NA,"17"
"10110","landslide","rain","medium","below_road",0,0,NA,"17"
"10111","rock_fall","flooding","medium","above_road",0,0,NA,"16"
"10112","mudslide","embank_coll","small","above_road",0,0,NA,"17"
"10113","landslide","rain","small","above_road",0,0,NA,"17"
"10114","landslide","downpour","medium","natural_slope",0,0,NA,"17"
"10115","mudslide","downpour","small","above_road",0,0,NA,"17"
"10116","landslide","downpour","small","above_road",0,0,NA,"17"
"10117","landslide","rain","small","above_road",0,0,NA,"17"
"10118","landslide","rain","small","above_road",0,0,NA,"17"
"10119","mudslide","rain","medium","above_road",0,0,NA,"17"
"10120","mudslide","rain","small","urban",0,0,NA,"17"
"10121","landslide","downpour","small","above_road",0,0,NA,"17"
"10122","landslide","continuous_rain","small","above_road",0,0,NA,"17"
"10123","landslide","rain","medium","mine",4,0,NA,"16"
"10124","landslide","continuous_rain","small","above_road",0,0,NA,"17"
"10125","landslide","downpour","medium","urban",0,0,NA,"17"
"10126","landslide","rain","small","natural_slope",0,0,NA,"17"
"10127","landslide","mining","small","above_river",2,2,NA,"17"
"10128","debris_flow","rain","small","above_road",0,0,NA,"17"
"10129","rock_fall","downpour","small","above_road",0,0,NA,"17"
"10130","landslide","rain","small","above_road",0,0,NA,"17"
"10131","snow","snowfall","large","natural_slope",13,19,NA,"17"
"10132","rock_fall","construction","medium","engineered_slope",3,0,NA,"17"
"10133","landslide","mining","medium","natural_slope",2,0,NA,"16"
"10134","landslide","snowfall","medium","above_road",0,0,NA,"17"
"10135","landslide","earthquake","small","natural_slope",0,0,NA,"17"
"10136","landslide","tropical_cyclone","medium","above_road",2,0,NA,"16"
"10137","landslide","downpour","small","above_road",0,0,NA,"17"
"10138","landslide","rain","medium","above_river",0,0,NA,"17"
"10139","mudslide","snowfall","small",NA,0,0,NA,"17"
"10140","landslide","rain","small","above_road",0,0,NA,"17"
"10141","landslide","continuous_rain","small","above_road",0,0,NA,"17"
"10142","landslide","construction","small","urban",1,1,NA,"17"
"10143","landslide","rain","unknown","above_road",0,0,NA,"17"
"10144","mudslide","snowfall","small","above_road",0,0,NA,"17"
"10145","landslide","downpour","large",NA,9,0,NA,"16"
"10146","landslide","rain","small","above_road",0,0,NA,"17"
"10147","landslide","continuous_rain","small","above_road",0,0,NA,"17"
"10148","landslide","rain","small","above_road",0,0,NA,"17"
"10149","landslide","unknown","very_large","natural_slope",0,0,NA,"17"
"10150","landslide","earthquake","small","above_road",0,0,NA,"17"
"10151","landslide","downpour","medium","above_road",0,0,NA,"17"
"10152","landslide","no_trigger","medium","retaining_wall",0,1,NA,"17"
"10153","mudslide","rain","small","above_road",0,0,NA,"17"
"10154","trans_slide","rain","medium","natural_slope",0,0,NA,"17"
"10155","landslide","rain","medium","natural_slope",1,2,NA,"16"
"10156","landslide","unknown","small","natural_slope",1,0,NA,"16"
"10157","landslide","rain","medium","above_road",0,0,NA,"17"
"10158","landslide","flooding","unknown","unknown",2,0,NA,"17"
"10159","mudslide","rain","medium","above_road",0,0,NA,"17"
"10160","mudslide",NA,"medium","above_road",0,0,NA,"16"
"10161","landslide","downpour","medium",NA,4,0,NA,"16"
"10162","landslide","continuous_rain","medium","above_road",0,0,NA,"16"
"10163","landslide","rain","small","above_road",0,0,NA,"17"
"10164","landslide","continuous_rain","unknown","natural_slope",NA,NA,NA,"17"
"10165","landslide","downpour","large","natural_slope",0,3,NA,"17"
"10166","mudslide","rain","small","above_road",0,0,NA,"17"
"10167","landslide","rain","medium","natural_slope",3,0,NA,"17"
"10168","landslide","downpour","small","above_road",0,0,NA,"17"
"10169","landslide","rain","small","above_road",0,0,NA,"17"
"10170","landslide","continuous_rain","medium","above_road",0,0,NA,"17"
"10171","landslide","rain","small","below_road",0,0,NA,"17"
"10172","landslide","continuous_rain","small","above_road",0,0,NA,"17"
"10173","mudslide","rain","small","urban",0,3,NA,"17"
"10174","rock_fall","rain","small","above_road",0,0,NA,"17"
"10175","rock_fall","downpour","small","above_road",0,0,NA,"17"
"10176","landslide","rain","small",NA,0,0,NA,"16"
"10177","landslide","rain","small","above_road",0,0,NA,"17"
"10178","rock_fall","unknown","medium","above_coast",0,0,NA,"17"
"10179","rock_fall","no_trigger","small","above_road",NA,NA,NA,"17"
"10180","mudslide","rain","small","above_road",0,0,NA,"17"
"10181","rock_fall","freeze_thaw","small","above_road",0,0,NA,"17"
"10182","earth_flow","unknown","small","retaining_wall",0,0,NA,"16"
"10183","landslide","downpour","small","above_road",0,0,NA,"17"
"10184","debris_flow","downpour","catastrophic","above_river",329,332,NA,"17"
"10185","rock_fall","rain","small","above_road",0,0,NA,"17"
"10186","landslide","downpour","small","urban",0,0,NA,"17"
"10187","mudslide","downpour","medium","unknown",0,0,NA,"17"
"10188","landslide","rain","small","above_road",0,0,NA,"17"
"10189","landslide","downpour","unknown","above_road",0,0,NA,"17"
"10190","landslide","rain","large","above_road",0,0,NA,"17"
"10191","landslide","snowfall","large","deforested_slope",0,0,NA,"17"
"10192","rock_fall","unknown","small","above_road",0,1,NA,"17"
"10193","landslide","rain","small","above_road",0,0,NA,"16"
"10194","landslide","rain","medium","above_road",0,0,NA,"17"
"10195","landslide","continuous_rain","small","above_road",0,0,NA,"17"
"10196","landslide","rain","small","above_road",0,0,NA,"17"
"10197","landslide","unknown","medium","urban",6,0,NA,"17"
"10198","landslide",NA,"medium","above_road",0,0,NA,"16"
"10199","mudslide","rain","small","above_road",0,0,NA,"17"
"10200","debris_flow","rain","small","above_road",0,0,NA,"17"
"10201","rock_fall","unknown","small","above_road",0,0,NA,"17"
"10202","landslide","continuous_rain","medium","below_road",0,0,NA,"17"
"10203","landslide","continuous_rain","large","natural_slope",0,0,NA,"17"
"10204","landslide","downpour","small","above_road",0,0,NA,"17"
"10205","mudslide","rain","medium","above_road",0,0,NA,"16"
"10206","landslide","downpour","large","natural_slope",0,0,NA,"17"
"10207","landslide","downpour",NA,"above_road",0,0,NA,"16"
"10208","rock_fall","downpour","medium","above_river",0,0,NA,"17"
"10209","landslide","rain","unknown","natural_slope",NA,NA,NA,"17"
"10210","mudslide","rain","small","above_road",0,0,NA,"17"
"10211","landslide","flooding",NA,NA,NA,NA,NA,"16"
"10212","mudslide","rain","small","above_road",0,0,NA,"17"
"10213","rock_fall","snowfall","large","above_road",0,0,NA,"17"
"10214","snow","earthquake","large","natural_slope",35,NA,NA,"17"
"10215","landslide","rain","small","above_road",0,0,NA,"17"
"10216","landslide","downpour","small","above_road",0,0,NA,"17"
"10217","landslide","rain","small","above_road",0,0,NA,"17"
"10218","landslide","rain","medium","unknown",1,0,NA,"17"
"10219","landslide","unknown","small","natural_slope",0,0,NA,"17"
"10220","landslide","continuous_rain","small","above_road",0,0,NA,"17"
"10221","rock_fall","rain","medium","bluff",0,1,NA,"17"
"10222","mudslide","rain","medium","above_road",0,0,NA,"17"
"10223","landslide","rain","medium","above_road",0,NA,NA,"16"
"10224","rock_fall","construction","small","unknown",2,0,NA,"17"
"10225","landslide","rain","small","above_road",0,0,NA,"16"
"10226","landslide","downpour","medium","natural_slope",2,0,NA,"17"
"10227","earth_flow","rain","medium","natural_slope",0,0,NA,"17"
"10228","rock_fall","snowfall","medium","above_road",0,0,NA,"17"
"10229","mudslide","rain","medium","above_road",0,0,NA,"17"
"10230","landslide","downpour","large","urban",17,NA,NA,"17"
"10231","landslide","unknown","small","above_road",0,0,NA,"17"
"10232","landslide","rain","medium","above_river",8,3,NA,"17"
"10233","landslide","rain","small","above_road",0,0,NA,"17"
"10234","mudslide","rain","small","above_road",0,0,NA,"17"
"10235","landslide","rain","large","below_road",0,0,NA,"17"
"10236","landslide","rain","small","above_road",0,0,NA,"17"
"10237","landslide","rain","small","above_road",0,0,NA,"17"
"10238","debris_flow","rain","small","above_road",0,0,NA,"17"
"10239","mudslide","downpour","small","above_road",0,0,NA,"17"
"10240","rock_fall","rain","small","above_road",0,0,NA,"17"
"10241","rock_fall","unknown","small","retaining_wall",0,0,NA,"17"
"10242","landslide","other","large",NA,0,0,NA,"16"
"10243","mudslide","rain","medium","above_road",0,0,NA,"17"
"10244","rock_fall","freeze_thaw","small","above_road",0,0,NA,"17"
"10245","landslide","rain","small","urban",0,0,NA,"17"
"10246","landslide","unknown","medium","above_road",0,0,NA,"17"
"10247","landslide","leaking_pipe","small","above_road",0,0,NA,"17"
"10248","landslide","rain","small","above_road",0,0,NA,"17"
"10249","landslide","downpour","unknown","unknown",1,0,NA,"17"
"10250","debris_flow","snowfall","medium",NA,0,0,NA,"17"
"10251","landslide","continuous_rain","medium","urban",4,0,NA,"17"
"10252","landslide","continuous_rain",NA,"above_road",0,0,NA,"16"
"10253","landslide","rain","medium","above_road",0,2,NA,"17"
"10254","snow","snowfall","medium","natural_slope",1,0,NA,"17"
"10255","landslide","rain","small","above_road",0,0,NA,"16"
"10256","rock_fall","construction","medium","above_road",4,0,NA,"17"
"10257","landslide","downpour","small","above_road",0,0,NA,"17"
"10258","landslide","rain","medium","above_road",0,0,NA,"17"
"10259","landslide","continuous_rain","small","above_river",0,0,NA,"17"
"10260","landslide","unknown","medium","above_road",0,0,NA,"17"
"10261","landslide","downpour","small","above_road",NA,NA,NA,"17"
"10262","landslide","rain","small","above_road",0,0,NA,"17"
"10263","landslide","rain","medium","above_road",0,0,NA,"17"
"10264","mudslide","downpour","very_large","above_road",3,NA,NA,"17"
"10265","landslide","mining","medium","mine",0,0,NA,"17"
"10266","landslide","rain","small","below_road",0,0,NA,"17"
"10267","landslide","rain","medium","natural_slope",0,0,NA,"17"
"10268","landslide","other","large","above_river",0,0,NA,"17"
"10269","mudslide","downpour","small","above_road",0,0,NA,"17"
"10270","landslide","rain","medium","above_road",0,0,NA,"17"
"10271","mudslide","rain","small","above_road",0,0,NA,"17"
"10272","rock_fall","rain","small","above_road",0,0,NA,"17"
"10273","rock_fall","rain","small","above_road",0,0,NA,"17"
"10274","mudslide","rain","small","above_road",0,0,NA,"17"
"10275","landslide","rain","medium","natural_slope",0,0,NA,"17"
"10276","mudslide","rain","small","above_road",0,0,NA,"17"
"10277","rock_fall","rain","medium","above_road",0,0,NA,"17"
"10278","rock_fall","unknown","small","above_road",0,0,NA,"17"
"10279","landslide","rain","small","above_road",0,0,NA,"17"
"10280","landslide","continuous_rain","small","above_road",0,0,NA,"17"
"10281","rock_fall","unknown","medium","above_road",0,0,NA,"17"
"10282","mudslide","rain","medium","above_road",0,0,NA,"17"
"10283","landslide","downpour","unknown","above_road",1,0,NA,"17"
"10284","landslide","rain","small","below_road",0,0,NA,"17"
"10285","mudslide","rain","small","above_road",0,0,NA,"17"
"10286","landslide","rain","medium","natural_slope",0,0,NA,"17"
"10287","landslide","rain","medium","unknown",10,NA,NA,"17"
"10288","landslide","rain","medium","below_road",0,0,NA,"17"
"10289","landslide","rain","unknown","natural_slope",7,7,NA,"17"
"10290","mudslide","rain","medium",NA,NA,NA,NA,"17"
"10291","mudslide","rain","small","above_road",0,0,NA,"17"
"10292","rock_fall","snowfall","small","above_road",0,0,NA,"17"
"10293","landslide","rain","medium",NA,4,0,NA,"16"
"10294","landslide","downpour","medium","above_road",6,0,NA,"17"
"10295","landslide","downpour","medium","mine",3,3,NA,"17"
"10296","rock_fall","downpour","small","above_road",0,3,NA,"17"
"10297","landslide","continuous_rain","medium","natural_slope",1,2,NA,"17"
"10298","landslide","rain","small",NA,0,0,NA,"16"
"10299","landslide","rain","medium","above_road",0,0,NA,"16"
"10300","landslide","rain","small","above_road",0,0,NA,"17"
"10301","landslide",NA,"medium","above_river",0,0,NA,"16"
"10302","mudslide","rain","small","above_road",0,0,NA,"17"
"10303","rock_fall",NA,"medium","above_road",0,0,NA,"16"
"10304","landslide","rain","small","above_road",0,0,NA,"17"
"10305","landslide","downpour","unknown","natural_slope",1,0,NA,"17"
"10306","mudslide","snowfall","medium","unknown",NA,NA,NA,"17"
"10307","landslide","rain","small","above_road",0,0,NA,"16"
"10308","riverbank","rain","medium","above_river",0,0,NA,"17"
"10309","rock_fall","rain","small","above_road",0,0,NA,"16"
"10310","landslide","downpour","small","above_road",0,0,NA,"17"
"10311","landslide","rain","small","urban",0,0,NA,"17"
"10312","mudslide","rain","small","above_road",0,0,NA,"17"
"10313","mudslide","downpour","small","above_road",0,0,NA,"17"
"10314","rock_fall",NA,"small","above_road",0,0,NA,"16"
"10315","landslide","downpour","small","urban",0,0,NA,"17"
"10316","landslide","rain","medium",NA,3,0,NA,"16"
"10317","landslide","rain","small","above_road",0,0,NA,"17"
"10318","landslide","rain","medium","above_road",0,0,NA,"17"
"10319","rock_fall","flooding","small","above_road",0,0,NA,"16"
"10320","landslide","continuous_rain","medium","urban",2,0,NA,"17"
"10321","landslide","snowfall","medium","natural_slope",0,0,NA,"17"
"10322","mudslide","construction","small","engineered_slope",2,0,NA,"17"
"10323","mudslide","continuous_rain","medium","above_road",0,0,NA,"17"
"10324","landslide","unknown","small","above_road",1,0,NA,"17"
"10325","landslide","rain","small","above_road",0,0,NA,"17"
"10326","landslide","rain","small","natural_slope",1,0,NA,"16"
"10327","mudslide","rain","large","natural_slope",3,NA,NA,"17"
